LAMMPS data file via write_data, version 10 Mar 2021, timestep = 8054000

648 atoms
2 atom types

0 21.5 xlo xhi
0 21.5 ylo yhi
0.4154327034002474 21.08456729659264 zlo zhi

Masses

1 28.085
2 15.9999

Atoms # charge

294 1 2.4 5.7906987978495374 0.7388762845580406 0.7557221773372627 65 314 -408
637 1 2.4 2.0239443983087826 4.690209697954378 2.1855359707863222 86 311 -403
394 2 -1.2 1.1960580973412371 3.3141532519022445 2.079030951413262 81 309 -413
298 2 -1.2 9.807811511762184 7.826490954410545 7.203303031171944 82 309 -407
251 2 -1.2 2.399874933232213 4.891321131796795 3.738903532711609 82 308 -411
622 2 -1.2 0.5408213096466953 5.620237898675479 5.390633338977397 84 312 -398
647 1 2.4 2.0336704052347785 5.028729054948228 5.3004562874746 80 309 -403
238 2 -1.2 2.038417774647947 3.5391527992437433 5.895093270478225 72 302 -406
440 2 -1.2 1.0185214814446544 5.920996982522974 1.881505673938827 84 307 -397
595 2 -1.2 0.36627063554709677 0.8255253923070853 2.1603448834967325 78 309 -404
358 2 -1.2 5.912932471778793 2.3472839869999453 0.7958416668598133 73 301 -404
516 2 -1.2 3.3352441907000627 4.958092891101116 1.317405303573581 87 307 -401
133 1 2.4 4.699668804028101 1.9834223537561146 5.550147166066762 72 308 -413
161 2 -1.2 5.249709529913309 3.5180730157284077 5.824761969407632 75 310 -394
505 2 -1.2 7.757397177432001 2.5748298943582317 4.016732658226791 83 315 -412
466 2 -1.2 6.137598100215891 1.2444865054886922 5.653936321870768 70 311 -403
324 2 -1.2 4.0656355757057305 1.421485334615158 4.169029053181393 76 307 -409
58 2 -1.2 7.17301005774387 5.084153751137157 3.807642298166912 79 304 -411
318 1 2.4 7.636676648553602 1.8390463239497639 5.452061342770712 71 304 -401
571 2 -1.2 7.815489843968467 3.8636759498716717 1.6377468877038568 77 310 -400
376 1 2.4 8.155361916759603 3.9075266465516467 3.218615769057363 74 306 -413
558 1 2.4 4.631833601192546 5.86499218175146 1.0743099239800409 87 307 -409
315 1 2.4 8.890616011157547 8.938523061804128 6.504835993584031 73 306 -414
351 2 -1.2 7.46500430876434 8.179464493715246 6.42959787559454 77 308 -415
593 2 -1.2 9.00286738975804 1.0224219004270982 8.639446874281692 88 310 -412
420 2 -1.2 3.0467360185048897 6.12533670578957 5.926512887978118 81 299 -401
325 1 2.4 8.914941472328444 7.735057467814691 2.4840566154300787 83 303 -414
506 1 2.4 3.578651929493681 9.240150061179827 10.420253551531628 84 310 -420
57 1 2.4 6.647038692793707 7.171354885410521 7.412024167969381 88 310 -411
111 2 -1.2 9.45316007167841 9.220357693111536 2.6672560253123874 77 304 -403
462 1 2.4 0.33502096561876593 7.268943169808305 2.3565335440816875 79 306 -406
611 2 -1.2 0.9142549970479797 10.7161931926792 2.0647753509676714 85 303 -407
70 2 -1.2 1.3120067903569614 8.351151219070422 3.0429339975770615 72 300 -403
400 1 2.4 0.9965580165623927 9.884247889878285 3.454604389123616 80 304 -402
564 2 -1.2 8.725250024428194 0.6760624237678747 5.448308677911788 81 312 -411
62 2 -1.2 2.091285812430303 10.450753123424816 4.449983157422789 79 306 -406
587 2 -1.2 5.016112001943188 9.673734391308313 1.1719397360337076 83 303 -413
175 2 -1.2 10.510978064890539 6.018068065033664 5.3891625821910205 77 312 -400
487 2 -1.2 5.310511550734503 6.3059692738008 2.4628018348226277 85 303 -408
329 2 -1.2 5.370501349840109 6.850871441617426 4.896605436334158 76 307 -404
16 1 2.4 3.592959902631848 10.237051766971012 4.998930693620091 87 303 -404
499 2 -1.2 3.6824577853716542 8.74070223809623 5.579875004070826 79 305 -404
352 1 2.4 4.186692130356481 7.260098506516087 5.93958135049716 80 305 -400
436 2 -1.2 4.542236842459971 10.369032022675077 3.686381001253997 83 305 -402
635 2 -1.2 10.097785731567049 10.667126732647256 9.562088730546542 83 300 -408
102 1 2.4 6.339656820143571 6.4631235930306214 3.6911397690338656 94 300 -403
444 2 -1.2 7.535034124343377 7.483673100743607 3.3072105082655847 78 299 -400
367 2 -1.2 8.524206495665885 7.6134829328236515 0.9454941005341408 74 306 -409
255 2 -1.2 7.013519579587519 7.762317722091444 8.866486515235723 71 308 -410
514 2 -1.2 0.5842513135978629 1.1237759856384586 9.939423636016851 84 294 -400
239 1 2.4 2.0308519653355575 2.19786213249839 6.783042685818532 76 307 -416
127 2 -1.2 1.0172954878419802 0.9781899665878618 6.420024245658975 81 301 -411
381 2 -1.2 5.04525528188733 7.319717887513205 7.291922599331368 86 308 -413
524 1 2.4 0.5723739705502517 2.683132805746548 9.550738557179866 77 309 -407
29 2 -1.2 1.3392242751828265 3.597598893553229 10.595851507068398 81 306 -407
456 2 -1.2 1.4855599431158484 2.680543468853662 8.211605477232334 88 316 -407
648 2 -1.2 5.0160316776056515 0.18760258243492736 2.0324195416429873 76 293 -407
500 1 2.4 5.509048110799814 0.7141448506210913 10.669361478324632 87 308 -413
578 1 2.4 5.10016485455697 3.6927600694982337 9.863829227532937 87 314 -405
646 2 -1.2 3.5638723579736933 1.706718746490993 6.657150368179085 85 303 -402
257 2 -1.2 5.607632898895105 3.815599225511218 8.336269618631444 82 302 -407
40 1 2.4 6.368381295487682 4.062986854179177 6.925844270903845 85 311 -415
463 2 -1.2 3.7585697132409592 4.505696799920477 10.25869289415035 85 309 -411
389 2 -1.2 4.921656646055116 2.1282537853911694 10.208081693892625 90 300 -412
259 2 -1.2 7.328871974705351 0.2490581778220666 0.8261151225114709 74 316 -411
83 2 -1.2 7.061503044517165 0.5897940679703407 10.286304526963164 75 311 -417
203 2 -1.2 7.581975004655462 3.0572282246903804 6.534437778376313 68 306 -411
128 2 -1.2 6.866115463690844 5.597572197919945 7.054238992153572 83 297 -402
365 2 -1.2 8.77009950780798 10.260857338807185 7.394273078206092 81 310 -409
302 2 -1.2 2.433872519033315 8.509069098081481 9.569319449021968 78 299 -405
160 1 2.4 1.1044989639695815 7.611222852597991 9.767233950960845 78 309 -404
230 2 -1.2 1.631161689777062 6.096042451004028 9.984972348478292 70 316 -405
297 1 2.4 6.74014399679131 8.91913003263642 9.990557539025048 82 314 -409
74 1 2.4 10.70068734043975 5.531272241575989 3.865533380989575 78 309 -400
117 2 -1.2 5.140641910123823 9.095944990157848 10.114129035969693 79 303 -401
357 2 -1.2 7.4587152578113125 10.295031081254807 9.549174622781793 85 308 -400
108 2 -1.2 0.10306942054912337 8.000415076704417 8.56605785426874 73 300 -412
72 2 -1.2 9.68917578599191 4.304327175535506 3.5277864880272514 76 306 -406
149 2 -1.2 10.05434379093777 6.709601302718056 2.9648110672063868 79 307 -408
32 2 -1.2 9.76919354553354 1.3765076870198778 0.817030866741293 84 300 -406
548 1 2.4 9.916375038628056 10.210090301907673 3.8258807084639823 73 306 -405
639 2 -1.2 9.65649257360564 9.336813523857993 5.154031807689879 79 301 -414
401 2 -1.2 10.32967479482942 3.435706859805061 9.136652404172851 81 307 -405
359 1 2.4 10.3699535210667 1.8690127823876355 8.846521485718537 80 302 -411
572 1 2.4 4.048925043341397 0.014570125522205046 3.315628484267583 75 299 -402
81 1 2.4 6.744975492997329 3.682060437179914 0.45759024762158873 85 319 -415
10 2 -1.2 5.773501185080682 4.957271835688933 0.42620095571497174 82 305 -396
350 2 -1.2 2.2543982464736687 5.075067398688898 12.434758962514188 88 315 -406
384 2 -1.2 1.461546695272872 5.080539543331205 15.124135295785122 70 316 -409
129 1 2.4 3.105987166948884 1.9082964229855384 15.162374531926957 74 312 -402
159 2 -1.2 2.4235681678843757 2.9137788930455644 14.09990151788347 83 305 -392
201 1 2.4 2.4178319150653262 4.526481061789135 13.94648422852694 81 308 -408
624 2 -1.2 2.2493672777102 0.6313545765925469 15.640253826419617 68 311 -407
617 2 -1.2 3.9284240860442994 4.966716778597989 14.327472538060332 81 314 -411
540 2 -1.2 4.500042947632763 1.379607086486657 14.588406279653217 83 307 -405
442 2 -1.2 7.017653842119613 1.7397098370465063 13.94538019008667 82 309 -407
304 1 2.4 5.761285194810238 0.7521992294557464 13.83864251522487 82 311 -396
417 1 2.4 5.31068936195448 5.7556361166881125 14.208706514043216 87 312 -412
542 2 -1.2 5.404211679351678 0.5967426063814667 12.270855229072998 81 306 -406
454 2 -1.2 6.339817515878688 4.9446514040493055 13.293697435004347 90 298 -400
541 1 2.4 7.27832117790021 4.615718127699767 12.004193766974431 88 304 -409
387 1 2.4 8.426938743095715 2.478687473682396 13.711957752652708 78 314 -407
641 2 -1.2 8.238185587633126 3.4199638060402906 12.424181216770053 79 298 -402
642 2 -1.2 0.26201862297834816 7.912949408275838 11.119433517957452 77 314 -400
360 2 -1.2 1.4850958873530555 0.398762472733086 18.18650867238417 84 315 -416
205 1 2.4 8.184898837507603 8.376650717633643 20.24756549485236 79 310 -401
141 2 -1.2 0.906079170504848 9.500352478433284 15.651737197874088 84 310 -401
87 2 -1.2 2.819465011957338 8.159036687670813 14.521327466977914 79 305 -400
508 2 -1.2 6.291246834990708 4.2200985108381355 10.817534435704788 95 309 -413
565 1 2.4 2.1361570037103568 8.535101268726157 15.941730959104513 78 313 -403
103 2 -1.2 5.220756738893967 0.33440429572863223 19.957361980272264 75 307 -405
237 2 -1.2 9.192285424651827 7.642941149012623 19.228210346499505 76 309 -405
84 2 -1.2 3.395947272320923 8.541976133302237 11.890971373970354 78 306 -400
435 1 2.4 3.92814853430049 8.380470231157918 13.378734827105317 78 306 -408
512 2 -1.2 4.962693350673512 7.1672383570836 13.490146915904027 85 308 -407
547 2 -1.2 4.493385993908189 9.853413343951717 13.72500496405366 80 304 -407
355 2 -1.2 5.823383269748534 6.122805700993347 15.666736708996014 80 300 -410
172 2 -1.2 7.905797212225187 7.428276616416808 16.271498008888774 79 307 -400
107 2 -1.2 8.414220448490278 7.634576585536178 13.682968872684029 86 297 -402
229 1 2.4 8.503674023276336 7.459954128137475 12.08714185055391 80 305 -400
114 2 -1.2 8.068837857531525 5.962473877559081 11.712938625858357 71 309 -410
63 2 -1.2 7.503240792191571 8.439369932450141 11.321235860938053 81 306 -411
150 1 2.4 1.3121694213467698 5.620844037725333 16.648717107663266 80 300 -407
345 1 2.4 1.4394222214321204 1.3948775181312572 19.44663181448525 83 299 -414
100 2 -1.2 5.591818409020454 8.160153125798796 17.257844721948047 75 315 -419
308 1 2.4 2.275121965309036 4.87018107343825 10.8237920011174 83 310 -406
12 2 -1.2 2.3525126504451883 4.823970379819373 17.583667954919623 78 308 -413
123 1 2.4 8.822597754788646 0.19306303072469047 20.93011909069574 83 309 -401
504 2 -1.2 2.413998461640938 2.618124996213359 18.997965290644036 81 311 -403
47 1 2.4 3.24705605331588 3.5281605299917476 17.944577882877088 78 307 -419
269 2 -1.2 1.9206378701787448 0.6624648014319535 20.815305591722822 90 305 -405
337 2 -1.2 10.687276508298892 2.926513153212635 19.578185025645908 87 307 -401
536 2 -1.2 7.100426464355728 3.695651947497819 17.01140368769199 86 295 -412
327 2 -1.2 6.541797533647773 5.86160769198957 18.11758773876914 77 306 -408
407 1 2.4 6.337531235527633 4.276768974854463 18.305641709319154 89 310 -409
473 2 -1.2 3.28978786428816 2.751823511973674 16.528455547077638 84 303 -410
147 1 2.4 8.252671028135667 0.3326527781493285 17.779793264709348 83 308 -406
162 2 -1.2 3.89232811717786 0.08773065252565981 17.549154604079057 67 313 -411
403 2 -1.2 7.1456114183907715 3.6345608705228187 19.565215588617992 81 303 -403
567 2 -1.2 4.771183537407688 3.874081843818116 18.3560860907477 83 304 -409
560 2 -1.2 8.641430149263309 0.41652905750340724 19.337282653911505 70 304 -406
393 1 2.4 8.579397908610142 3.246542011407616 16.601703655459488 74 312 -404
425 2 -1.2 8.636593496241414 1.6932026733881698 17.012843103955433 82 302 -404
75 1 2.4 10.715621966369403 7.117957220606662 19.301420841852032 74 309 -413
241 2 -1.2 4.376070477036226 9.271631626571255 19.270988459089384 80 305 -408
268 2 -1.2 4.387786066142398 7.232164642667262 20.952829630453422 75 308 -404
86 2 -1.2 1.6609867677780104 7.170279020332402 16.606320816317066 77 304 -402
378 2 -1.2 3.2598193828141055 9.19256624444362 16.86965598527095 81 301 -403
174 1 2.4 6.519425708330803 6.907662350320308 16.892044882612034 82 314 -403
78 1 2.4 5.041656098479265 8.657528697394882 20.58907688950265 73 311 -409
61 1 2.4 4.621769503191078 9.348927176785667 17.699182933706577 80 307 -408
526 2 -1.2 6.588784954998591 8.394865274751249 20.17377710140143 95 312 -414
546 2 -1.2 10.722793602385718 5.533837230323276 19.444969186880495 76 305 -408
569 2 -1.2 8.792430486515451 3.345670794809739 15.021703305086932 82 310 -407
130 2 -1.2 9.538940816637744 1.356015925971554 13.565159020605773 78 304 -406
188 1 2.4 8.867526410070798 8.037113976841828 15.150331622503293 76 303 -411
450 2 -1.2 8.959045465018947 9.654843150719744 15.29979915802912 81 304 -405
451 2 -1.2 8.64691576748363 9.925920808343314 20.094755666764073 84 310 -420
247 2 -1.2 10.065592643784896 7.557707774431534 11.699705883962674 73 306 -407
335 1 2.4 9.762156473025417 10.608817079451438 16.31641188630482 78 309 -406
278 2 -1.2 10.393881183275203 7.5967815566998524 15.48554289679948 87 300 -404
391 2 -1.2 9.667699178427881 4.060709672029681 17.461191994259988 74 296 -402
432 2 -1.2 6.652790668629235 0.10024284011917677 17.780477011318283 79 303 -412
632 2 -1.2 9.634112227122515 16.868481612576293 10.00259965905519 79 304 -398
287 1 2.4 1.0246840090856608 14.128434030159607 2.6630308734735118 81 302 -409
106 2 -1.2 0.7935323012210174 13.9478579858267 4.251506275250774 82 307 -408
458 1 2.4 1.1004565045185808 13.91076597507888 5.8279714592872445 80 307 -402
289 2 -1.2 2.5562514504885687 13.903779405214003 2.1999572974339823 80 310 -408
490 2 -1.2 0.5666261118721153 15.600052462478606 2.2185146664042357 77 308 -410
233 2 -1.2 2.7048613824693555 13.69805506053851 5.941206240413097 80 313 -408
528 2 -1.2 0.10916363636188592 13.067021089071877 1.8295225630708745 88 309 -403
422 2 -1.2 7.389053314711813 14.45321678433228 0.6178413485270557 72 311 -407
193 2 -1.2 3.9878644298765122 11.431550589513312 6.00152965983514 83 309 -411
429 2 -1.2 4.914805401847212 14.80851328864708 1.2330375167776761 77 307 -398
44 1 2.4 3.8487061703614738 13.59417908403848 1.2937643614225334 77 310 -408
189 2 -1.2 5.330438968531908 13.53976392011033 5.290317577785734 71 309 -396
282 2 -1.2 6.606853670771645 16.465187315679565 2.261711709125209 82 306 -398
272 2 -1.2 7.3502406705139505 13.450850012774072 3.674540881871093 84 306 -407
226 2 -1.2 4.503729097268758 12.216738845412712 1.8159895755370137 76 309 -406
353 2 -1.2 6.733382069254901 15.719155740574465 4.7569622981771635 74 298 -409
476 1 2.4 6.801965338043047 14.136344417927567 5.024145619634775 87 310 -398
596 1 2.4 7.9430188882583925 12.18604264700742 2.885919926102212 83 299 -402
575 1 2.4 6.2967137373461775 15.59886018036122 0.942151785081069 77 306 -405
267 1 2.4 1.4527578652096969 21.324125252300856 1.4722795265530775 81 306 -415
364 2 -1.2 0.798088362003168 19.992160363868546 0.8083201751777598 77 303 -403
469 1 2.4 9.47320567394165 16.75512956695043 8.380851635218344 81 305 -400
408 2 -1.2 2.627787039598268 21.162349080225148 2.575458554329827 82 308 -411
332 1 2.4 9.60267970709807 20.833304824100225 5.373383106057795 80 300 -407
437 2 -1.2 4.571847719010771 20.39670415892947 4.391199680699999 88 300 -404
398 2 -1.2 10.35080277998582 13.135649109657034 6.761082039903246 79 309 -408
414 1 2.4 6.723331939974182 16.99739226530109 3.7785045223806883 72 307 -403
223 2 -1.2 5.547682508141817 18.000780804281675 4.215441511549361 80 307 -404
291 1 2.4 5.052346502361846 19.108747795223987 5.281400406911644 76 313 -408
8 2 -1.2 8.111936280710047 17.79575638159649 3.9377875393906514 88 309 -404
94 2 -1.2 8.905382954043558 19.793533799178455 6.385740917002765 73 315 -408
399 2 -1.2 0.6388205876697817 15.232549192244882 6.6654654403956375 72 312 -407
245 2 -1.2 0.3941902132114583 12.68030783309908 6.594048994932493 79 308 -397
260 1 2.4 7.694518146021904 19.161118516826733 7.252507448741165 73 302 -420
252 2 -1.2 9.188634084333968 15.203186663368854 7.975979012310791 75 309 -409
144 2 -1.2 1.0048517291602708 15.260038302369049 9.225878677244063 65 311 -410
164 1 2.4 0.6420525331166808 16.219440973869055 7.958501198762966 81 308 -405
33 1 2.4 2.051614103324282 14.815121620039063 10.362434217326745 83 302 -411
517 1 2.4 8.696143938902525 11.023040487146375 8.828038270776938 77 301 -412
9 1 2.4 8.953138520962794 13.716204041484836 7.3761505003291505 80 304 -406
460 2 -1.2 9.78421755633854 18.251642676435 2.0335010420467357 82 311 -397
99 1 2.4 4.131259822309377 13.028303942294787 6.231572371537701 86 313 -403
379 2 -1.2 5.8800581349949255 15.366840621504773 9.267921268541913 76 319 -411
645 2 -1.2 3.4429440725848965 15.063540094626994 9.590298489288877 85 315 -408
509 2 -1.2 4.228528083467752 16.33093310314356 7.5071263614493615 92 304 -406
169 2 -1.2 4.532789397436464 13.66352763836036 7.665696216726135 78 301 -401
479 1 2.4 4.567821237915607 15.057974406070654 8.436461868736226 85 301 -404
211 2 -1.2 8.596299493500364 12.60728793398839 8.517070238107317 85 307 -404
461 2 -1.2 6.741182987460565 11.199067525295463 2.485387590193364 82 304 -401
584 2 -1.2 7.787022749538108 13.80965577554467 6.257748741544869 78 320 -403
34 2 -1.2 9.324412839654322 20.710690539192683 10.353932713391503 79 305 -409
112 1 2.4 0.8241300806893863 21.04870827456143 9.783682420425523 82 304 -411
262 2 -1.2 2.349828040407149 20.55283543777474 9.754394772470109 84 301 -407
322 2 -1.2 0.270918267673814 20.738583922036074 8.26320436129531 69 300 -413
290 1 2.4 9.547745884575113 18.42559408898471 3.5985835812067286 79 305 -410
494 2 -1.2 1.8782741917281218 17.263513004875048 7.715705368577043 80 308 -407
126 1 2.4 3.7529464275836664 19.78766373261036 9.912239508486776 85 309 -408
192 2 -1.2 8.914271494564197 11.443716804588798 3.8979752938961774 86 306 -408
191 1 2.4 9.82822748134196 18.689928975634174 0.5004530935311595 71 310 -401
22 2 -1.2 4.82661890717189 20.972879692595438 9.925864616729344 81 317 -406
618 2 -1.2 6.341885154197024 19.19485851672505 6.325964950936372 79 304 -408
331 2 -1.2 8.298433566567615 17.758118369450145 7.829013628679071 81 309 -400
346 2 -1.2 7.570487508635072 20.23193975661399 8.46365286970405 68 306 -398
427 2 -1.2 3.828243460482435 18.566463427410994 6.18962444017816 81 306 -407
242 1 2.4 8.181509325027383 21.359646925404714 9.424703664142365 82 302 -411
380 1 2.4 3.4154427790882638 17.744027225745217 7.4993607002185385 76 298 -405
265 2 -1.2 3.8302233283083114 18.66933502350633 8.758991357372588 72 298 -402
134 2 -1.2 8.750181086749034 12.587673629923176 1.5570202255572063 81 316 -414
31 2 -1.2 9.580539331476821 19.993769968641324 4.00279570795127 76 298 -403
421 1 2.4 5.188094667273599 10.831626796948195 2.2845062921888393 83 307 -403
474 2 -1.2 3.148647651545567 10.793036644719807 10.538326214214955 77 314 -406
